PERMNO,PERMCO,DATE,PRC,VOL,RET,SHROUT,RETX
14593,7,19991231,102.81250,854911,0.050447,161159,0.050447
14593,7,19991130,97.87500,782062,0.221529,161159,0.221529
14593,7,19991029,80.12500,1303764,0.265548,161159,0.265548
14593,7,19990930,63.31250,1708196,-0.029693,161159,-0.029693
14593,7,19990831,65.25000,833230,0.171717,136417,0.171717
14593,7,19990730,55.68750,1031490,0.202429,136417,0.202429
14593,7,19990630,46.31250,630524,0.051064,136417,0.051064
14593,7,19990528,44.06250,803908,-0.042120,136417,-0.042120
14593,7,19990430,46.00000,1430498,0.280000,136417,0.280000
14593,7,19990331,35.93750,901061,0.032316,136417,0.032316
14593,7,19990226,34.81250,731928,-0.154780,136417,-0.154780
14593,7,19990129,41.18750,1374241,0.006107,136417,0.006107
14593,7,19981231,40.93750,1182772,0.281800,136417,0.281800
14593,7,19981130,31.93750,913084,-0.139731,135638,-0.139731
14593,7,19981030,37.12500,1165413,-0.026230,135638,-0.026230
14593,7,19980930,38.12500,735022,0.222445,135638,0.222445
14593,7,19980831,31.18750,1188187,-0.099278,134639,-0.099278
14593,7,19980731,34.62500,983949,0.206972,134639,0.206972
14593,7,19980630,28.68750,351004,0.077465,134639,0.077465
14593,7,19980529,26.62500,611127,-0.027397,133041,-0.027397
14593,7,19980430,27.37500,727173,-0.004545,133041,-0.004545
14593,7,19980331,27.50000,954971,0.164021,133041,0.164021
14593,7,19980227,23.62500,661950,0.290102,128019,0.290102
14593,7,19980130,18.31250,919585,0.395238,128019,0.395238
14593,7,19971231,13.12500,465373,-0.260563,128019,-0.260563
14593,7,19971128,17.75000,499530,0.042202,128019,0.042202
14593,7,19971031,17.03125,584747,-0.214697,128019,-0.214697
14593,7,19970930,21.68750,326524,-0.002874,127949,-0.002874
14593,7,19970829,21.75000,1589139,0.242857,126559,0.242857
14593,7,19970731,17.50000,610191,0.228070,126559,0.228070
14593,7,19970630,14.25000,235654,-0.142857,126559,-0.142857
14593,7,19970530,16.62500,207192,-0.022059,126425,-0.022059
14593,7,19970430,17.00000,343446,-0.068493,126425,-0.068493
14593,7,19970331,18.25000,406385,0.123077,126425,0.123077
14593,7,19970228,16.25000,412190,-0.022556,124585,-0.022556
14593,7,19970131,16.62500,815634,-0.203593,124585,-0.203593
14593,7,19961231,20.87500,374065,-0.134715,124585,-0.134715
14593,7,19961129,24.12500,232618,0.048913,124497,0.048913
14593,7,19961031,23.00000,522154,0.036620,124497,0.036620
14593,7,19960930,22.18750,291279,-0.085052,124497,-0.085052
14593,7,19960830,24.25000,288377,0.102273,123785,0.102273
14593,7,19960731,22.00000,430999,0.047619,123785,0.047619
14593,7,19960628,21.00000,431810,-0.196172,123785,-0.196172
14593,7,19960531,26.12500,325040,0.071795,123685,0.071795
14593,7,19960430,24.37500,259810,-0.007634,123685,-0.007634
14593,7,19960329,24.56250,302749,-0.106818,123685,-0.106818
14593,7,19960229,27.50000,418894,-0.004525,123118,-0.004525
14593,7,19960131,27.62500,924413,-0.133333,123118,-0.133333
14593,7,19951229,31.87500,589006,-0.163934,123118,-0.163934
14593,7,19951130,38.12500,436495,0.053219,122922,0.049914
14593,7,19951031,36.31250,582913,-0.025168,122922,-0.025168
14593,7,19950929,37.25000,656700,-0.133721,122922,-0.133721
14593,7,19950831,43.00000,474746,-0.041778,121905,-0.044444
14593,7,19950731,45.00000,513663,-0.030956,121905,-0.030956
14593,7,19950630,46.43750,497977,0.117293,121905,0.117293
14593,7,19950531,41.56250,572501,0.089739,121158,0.086601
14593,7,19950428,38.25000,510602,0.085106,121093,0.085106
14593,7,19950331,35.25000,628787,-0.107595,121093,-0.107595
14593,7,19950228,39.50000,474486,-0.018700,119890,-0.021672
14593,7,19950131,40.37500,733263,0.035256,119890,0.035256
14593,7,19941230,39.00000,340700,0.046980,119890,0.046980
14593,7,19941130,37.25000,362932,-0.134703,119543,-0.137482
14593,7,19941031,43.18750,692289,0.282004,119543,0.282004
14593,7,19940930,33.68750,289599,-0.069085,119543,-0.069085
14593,7,19940831,36.18750,411259,0.077774,118333,0.074212
14593,7,19940729,33.68750,434017,0.271226,118333,0.271226
14593,7,19940630,26.50000,420207,-0.094017,118140,-0.094017
14593,7,19940531,29.25000,301191,-0.021000,118140,-0.025000
14593,7,19940429,30.00000,362298,-0.097744,118140,-0.097744
14593,7,19940331,33.25000,471212,-0.089041,118140,-0.089041
14593,7,19940228,36.50000,384849,0.118168,116495,0.114504
14593,7,19940131,32.75000,656662,0.119658,116495,0.119658
14593,7,19931231,29.25000,354768,-0.071429,116495,-0.071429
14593,7,19931130,31.50000,310284,0.028293,116147,0.024390
14593,7,19931029,30.75000,533135,0.315508,116147,0.315508
14593,7,19930930,23.37500,329194,-0.117925,116147,-0.117925
14593,7,19930831,26.50000,329900,-0.040721,115614,-0.045045
14593,7,19930730,27.75000,645487,-0.297468,115614,-0.297468
14593,7,19930630,39.50000,690504,-0.302428,115614,-0.302428
14593,7,19930528,56.62500,286725,0.107220,116595,0.104878
14593,7,19930430,51.25000,352314,-0.004854,116595,-0.004854
14593,7,19930331,51.50000,328425,-0.028302,116595,-0.028302
14593,7,19930226,53.00000,417612,-0.107227,117841,-0.109244
14593,7,19930129,59.50000,498347,-0.004184,117841,-0.004184
14593,7,19921231,59.75000,298575,0.039130,117841,0.039130
14593,7,19921130,57.50000,281858,0.097524,118586,0.095238
14593,7,19921030,52.50000,318805,0.163435,118586,0.163435
14593,7,19920930,45.12500,274002,-0.019022,118586,-0.019022
14593,7,19920831,46.00000,246566,-0.013476,118586,-0.016043
14593,7,19920731,46.75000,338066,-0.026042,118586,-0.026042
14593,7,19920630,48.00000,435839,-0.194644,118586,-0.196653
14593,7,19920529,59.75000,243130,-0.006237,120164,-0.006237
14593,7,19920430,60.12500,352319,0.032189,120164,0.032189
14593,7,19920331,58.25000,267505,-0.137037,120164,-0.137037
14593,7,19920228,67.50000,225925,0.044324,118490,0.042471
14593,7,19920131,64.75000,422521,0.148559,118490,0.148559
14593,7,19911231,56.37500,233173,0.110837,118490,0.110837
14593,7,19911129,50.75000,330407,-0.012233,118386,-0.014563
14593,7,19911031,51.50000,336969,0.040404,118386,0.040404
14593,7,19910930,49.50000,214072,-0.066038,118386,-0.066038
14593,7,19910830,53.00000,374224,0.148541,117490,0.145946
14593,7,19910731,46.25000,341891,0.114458,117490,0.114458
14593,7,19910628,41.50000,367736,-0.117021,117490,-0.117021
14593,7,19910531,47.00000,716648,-0.143273,118956,-0.145455
14593,7,19910430,55.00000,651938,-0.191176,118956,-0.191176
14593,7,19910328,68.00000,467151,0.187773,118956,0.187773
14593,7,19910228,57.25000,497704,0.033694,114314,0.031532
14593,7,19910131,55.50000,632794,0.290698,114314,0.290698
14593,7,19901231,43.00000,366189,0.170068,114314,0.170068
14593,7,19901130,36.75000,292530,0.199024,115359,0.195122
14593,7,19901031,30.75000,455980,0.060345,115359,0.060345
14593,7,19900928,29.00000,199767,-0.216216,115359,-0.216216
14593,7,19900831,37.00000,280335,-0.116429,119668,-0.119048
14593,7,19900731,42.00000,374560,-0.061453,119668,-0.061453
14593,7,19900629,44.75000,354654,0.084848,119668,0.084848
14593,7,19900531,41.25000,369484,0.050413,123270,0.047619
14593,7,19900430,39.37500,329653,-0.021739,123270,-0.021739
14593,7,19900330,40.25000,408127,0.183824,123270,0.183824
14593,7,19900228,34.00000,222113,0.003235,125202,0.000000
14593,7,19900131,34.00000,336189,-0.035461,125202,-0.035461
14593,7,19891229,35.25000,531548,-0.203390,125202,-0.203390
14593,7,19891130,44.25000,225723,-0.046022,126270,-0.048387
14593,7,19891031,46.50000,371132,0.044944,126270,0.044944
14593,7,19890929,44.50000,181303,0.000000,126270,0.000000
14593,7,19890831,44.50000,299952,0.122013,125572,0.119497
14593,7,19890731,39.75000,329827,-0.036364,125572,-0.036364
14593,7,19890630,41.25000,353374,-0.136126,125572,-0.136126
14593,7,19890531,47.75000,470229,0.226923,124223,0.224359
14593,7,19890428,39.00000,355865,0.094737,124223,0.094737
14593,7,19890331,35.62500,346330,-0.017241,124223,-0.017241
14593,7,19890228,36.25000,439967,-0.037086,123189,-0.039735
14593,7,19890131,37.75000,656753,-0.062112,123189,-0.062112
14593,7,19881230,40.25000,263657,0.069767,123189,0.069767
14593,7,19881130,37.62500,263001,-0.023301,122768,-0.025890
14593,7,19881031,38.62500,318559,-0.106936,122768,-0.106936
14593,7,19880930,43.25000,274126,0.084639,122768,0.084639
14593,7,19880831,39.87500,237363,-0.099606,122591,-0.101408
14593,7,19880729,44.37500,195408,-0.040541,122591,-0.040541
14593,7,19880630,46.25000,316735,0.114458,123882,0.114458
14593,7,19880531,41.50000,236161,0.014146,123882,0.012195
14593,7,19880429,41.00000,296088,0.025000,123882,0.025000
14593,7,19880331,40.00000,437391,-0.069767,123882,-0.069767
14593,7,19880229,43.00000,301994,0.038072,124178,0.036145
14593,7,19880129,41.50000,557585,-0.011905,124178,-0.011905
14593,7,19871231,42.00000,416285,0.272727,124178,0.272727
14593,7,19871130,33.00000,380147,-0.143560,126088,-0.145631
14593,7,19871030,38.62500,589891,-0.316372,126088,-0.316372
14593,7,19870930,56.50000,276546,0.046296,126088,0.046296
14593,7,19870831,54.00000,280450,0.310545,125683,0.309091
14593,7,19870731,41.25000,276759,0.018519,125683,0.018519
14593,7,19870630,40.50000,240984,0.025316,125683,0.025316
14593,7,19870529,79.00000,172638,-0.001640,64018,-0.003155
14593,7,19870430,79.25000,305512,0.228682,64018,0.228682
14593,7,19870331,64.50000,268741,-0.078571,64018,-0.078571
14593,7,19870227,70.00000,297025,0.261261,62751,0.261261
14593,7,19870130,55.50000,374413,0.370370,62751,0.370370
14593,7,19861231,40.50000,212728,0.012500,62751,0.012500
14593,7,19861128,40.00000,233787,0.155235,62628,0.155235
14593,7,19861031,34.62500,133595,0.033582,62628,0.033582
14593,7,19860930,33.50000,160892,-0.094595,62628,-0.094595
14593,7,19860829,37.00000,163105,0.184000,63923,0.184000
14593,7,19860731,31.25000,255479,-0.128920,63923,-0.128920
14593,7,19860630,35.87500,182231,-0.030405,63923,-0.030405
14593,7,19860530,37.00000,221647,0.223140,63411,0.223140
14593,7,19860430,30.25000,200372,0.070796,63411,0.070796
14593,7,19860331,28.25000,190940,0.130000,63411,0.130000
14593,7,19860228,25.00000,152717,0.081081,62289,0.081081
14593,7,19860131,23.12500,281734,0.051136,62289,0.051136
14593,7,19851231,22.00000,160525,0.093168,62289,0.093168
14593,7,19851129,20.12500,129604,0.080537,61850,0.080537
14593,7,19851031,18.62500,171958,0.182540,61850,0.182540
14593,7,19850930,15.75000,80864,0.050000,61850,0.050000
14593,7,19850830,15.00000,82263,-0.055118,61620,-0.055118
14593,7,19850731,15.87500,116678,-0.118056,61620,-0.118056
14593,7,19850628,18.00000,260009,0.035971,61620,0.035971
14593,7,19850531,17.37500,207549,-0.182353,61517,-0.182353
14593,7,19850430,21.25000,128239,-0.039548,61517,-0.039548
14593,7,19850329,22.12500,207302,-0.106061,61517,-0.106061
14593,7,19850228,24.75000,213018,-0.146552,60724,-0.146552
14593,7,19850131,29.00000,284638,-0.004292,60724,-0.004292
14593,7,19841231,29.12500,154493,0.176768,60724,0.176768
14593,7,19841130,24.75000,151057,-0.005025,60535,-0.005025
14593,7,19841031,24.87500,159245,-0.009950,60535,-0.009950
14593,7,19840928,25.12500,111767,-0.051887,60535,-0.051887
14593,7,19840831,26.50000,229905,0.039216,60117,0.039216
14593,7,19840731,25.50000,126722,-0.037736,60117,-0.037736
14593,7,19840629,26.50000,141957,-0.097872,60117,-0.097872
14593,7,19840531,29.37500,228022,-0.063745,59847,-0.063745
14593,7,19840430,31.37500,143982,0.267677,59847,0.267677
14593,7,19840330,24.75000,88356,-0.057143,59847,-0.057143
14593,7,19840229,26.25000,139154,0.060606,59410,0.060606
14593,7,19840131,24.75000,195293,0.015385,59410,0.015385
14593,7,19831230,24.37500,118958,0.196319,59410,0.196319
14593,7,19831130,20.37500,184424,-0.099448,59198,-0.099448
14593,7,19831031,22.62500,224715,-0.021622,59198,-0.021622
14593,7,19830930,23.12500,355122,-0.379195,59198,-0.379195
14593,7,19830831,37.25000,136841,0.068100,58704,0.068100
14593,7,19830729,34.87500,138850,-0.286445,58704,-0.286445
14593,7,19830630,48.87500,125759,-0.153680,58295,-0.153680
14593,7,19830531,57.75000,95100,0.143564,58295,0.143564
14593,7,19830429,50.50000,150279,0.195266,58295,0.195266
14593,7,19830331,42.25000,118930,-0.073973,58295,-0.073973
14593,7,19830228,45.62500,141785,0.116208,57648,0.116208
14593,7,19830131,40.87500,223190,0.368201,57648,0.368201
14593,7,19821231,29.87500,,-0.062745,57648,-0.062745
14593,7,19821130,31.87500,141041,0.256158,57529,0.256158
14593,7,19821029,25.37500,,0.385666,57529,0.385666
14593,7,19820930,-18.31250,,0.013841,57529,0.013841
14593,7,19820831,-18.06250,,0.331797,56743,0.331797
14593,7,19820730,-13.56250,,0.058537,56743,0.058537
14593,7,19820630,-12.81250,,-0.088889,56743,-0.088889
14593,7,19820528,-14.06250,,-0.050633,56488,-0.050633
14593,7,19820430,-14.81250,,-0.125461,56488,-0.125461
14593,7,19820331,-16.93750,,-0.075085,56488,-0.075085
14593,7,19820226,-18.31250,,-0.103976,55421,-0.103976
14593,7,19820129,-20.43750,,-0.078873,55421,-0.078873
14593,7,19811231,-22.18750,,0.187291,55421,0.187291
14593,7,19811130,-18.68750,,-0.068536,55309,-0.068536
14593,7,19811030,-20.06250,,0.310204,55309,0.310204
14593,7,19810930,-15.31250,,-0.241486,55309,-0.241486
14593,7,19810831,-20.18750,,-0.194514,55136,-0.194514
14593,7,19810731,-25.06250,,-0.038369,55136,-0.038369
14593,7,19810630,-26.06250,,-0.214689,55136,-0.214689
14593,7,19810529,-33.18750,,0.164474,55136,0.164474
14593,7,19810430,-28.50000,,0.157360,55136,0.157360
14593,7,19810331,-24.62500,,-0.075117,55136,-0.075117
14593,7,19810227,-26.62500,,-0.061674,55136,-0.061674
14593,7,19810130,-28.37500,,-0.170018,55136,-0.170018
14593,7,19801231,-34.18750,,C,55136,C
14593,7,19801128,,,,,
